product_id,title,universe,image_url,bullet_points,min_rank_search,avg_rank_search,min_rank_category,avg_rank_category,retailer_category_node,retailer_brand_name,description_filled,source_product_id
B0B9XYZ789W,"HydraFuel Electrolyte Powder - Citrus Burst, 12 Stick Packs",breakfast cereal,[],"[""Includes 12 convenient powder stick packs, each makes 16.9 oz (500ml) of electrolyte drink, Citrus Burst flavor."", ""Designed for fast-acting hydration and electrolyte replenishment after intense physical activity."", ""Contains a balanced spectrum of 5 essential electrolytes: Sodium, Potassium, Chloride, Magnesium, and Calcium."", ""Formulated with natural flavors and no artificial sweeteners."", ""Lower sugar content compared to many leading sports drinks, with only 8g of total sugars per serving.""]",18.0,16.0,35.0,33.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,HydraFuel,Replenish your body with essential electrolytes and fluids quickly. HydraFuel's Citrus Burst powder is perfect for on-the-go rehydration.,B0BGR6842K
B0C8DEF456GH,"Rehydrate+ Electrolyte Drink Mix - Berry Blast, 10 Sachets",breakfast cereal,[],"[""Pack of 10 Rehydrate+ sachets, each makes 16.9 oz (500ml) of Berry Blast flavored electrolyte drink."", ""Supports rapid fluid and electrolyte recovery to combat dehydration and fatigue."", ""Features a key blend of 5 electrolytes: Sodium, Potassium, Chloride, Magnesium, and Calcium."", ""Sweetened naturally, with no artificial colors, flavors, or sweeteners."", ""Offers a significantly lower sugar profile at 9g total sugars per serving, compared to traditional sports drinks.""]",22.0,20.0,40.0,38.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,Rehydrate+,Quickly restore essential electrolytes and hydration lost during exercise or illness. Rehydrate+ Berry Blast is your go-to for effective recovery.,B0BGR6842K
B0CG774K1T,"Keto Electrolyte Powder Drink Mix | Sugar Free Hydration with Sodium, Potassium, Magnesium | Zero Carb, Keto Friendly, Vegan | Berry Blast - 30 Servings",beverages,[],"[""HYDRATION SUPERCHARGE: Replenish vital electrolytes lost through sweat and daily activity. Our advanced formula includes 750mg Sodium, 300mg Potassium, and 100mg Magnesium per serving to support optimal hydration and muscle function."", ""KETO & DIET FRIENDLY: Specifically formulated for ketogenic and low-carb diets. Zero sugar, zero carbs, and zero artificial sweeteners mean you can stay hydrated without derailing your diet goals."", ""NATURAL FLAVOR & SWEETENER: Enjoy the refreshing taste of Berry Blast, naturally flavored and sweetened with Stevia. No artificial colors or flavors, just pure, effective hydration."", ""PERFORMANCE & RECOVERY: Aids in preventing cramps, boosting energy levels, and supporting faster recovery after intense workouts. Perfect for athletes, fitness enthusiasts, and anyone looking to improve their daily hydration."", ""CERTIFIED QUALITY: Manufactured in a GMP-certified facility, ensuring the highest standards of quality and purity. Third-party tested for your peace of mind.""]",62.0,62.0,10.0,10.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,KetoFuel Labs,"Keto Electrolyte Powder Drink Mix is your go-to solution for sugar-free hydration, packed with essential minerals like sodium, potassium, and magnesium. Ideal for keto diets and active lifestyles.",B0BYGDC8RY
B08QY2XYZP,"Hydration Electrolyte Powder Drink Mix - Essential Minerals for Energy & Muscle Function | Sugar Free, Natural Flavors | Tropical Punch - 40 Servings",beverages,[],"[""COMPLETE ELECTROLYTE REPLENISHMENT: Formulated with a precise blend of Sodium (600mg), Potassium (400mg), and Magnesium (150mg) per serving to restore your body's electrolyte balance and prevent dehydration."", ""BOOST ENERGY & COMBAT FATIGUE: Supports sustained energy levels and helps reduce feelings of fatigue, making it perfect for workouts, long days, or travel."", ""NATURAL & DELICIOUS: Enjoy the tropical punch flavor, derived from natural fruit extracts and sweetened with a touch of organic Stevia. No artificial sweeteners, colors, or flavors."", ""SUGAR-FREE FORMULA: Achieve optimal hydration without the added sugar. This mix is ideal for anyone seeking a healthy, guilt-free way to stay hydrated."", ""CONVENIENT PACKETS: Each serving comes in an individual, easy-to-open packet, making it convenient to take with you anywhere \u2013 the gym, office, or on your next adventure.""]",52.0,52.0,8.0,8.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,Vitality Boost,Vitality Boost Hydration Electrolyte Powder offers a sugar-free way to replenish essential minerals for energy and muscle support. Its natural tropical punch flavor and convenient packets make it a daily hydration essential.,B0BYGDC8RY
B0D3FP8P7W,"HydraFizz Citrus Burst Electrolyte Tablets - 4 Pack | Zero Sugar, Natural Flavors - Enhanced with B Vitamins & Minerals | 40 Servings",beverages,[],"[""Includes (4) tubes of 10 effervescent citrus-flavored tablets for refreshing, sugar-free electrolyte drinks."", ""Zero Sugar & Clean Ingredients: Made with natural citrus flavors and zero sugar, sweetened with monk fruit. Gluten-free, vegan, and non-GMO."", ""Essential Electrolyte Blend: Packed with Sodium, Potassium, Magnesium, and Calcium to support hydration and muscle function."", ""Vitamins for Energy: Fortified with a spectrum of B vitamins (B1, B3, B5, B6, B12) to aid in energy metabolism."", ""Eco-Friendly Hydration: Reduce plastic waste by using your own reusable bottle and our concentrated tablets. Made in the USA.""]",15.0,22.0,5.0,8.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,HydraFizz,"HydraFizz Citrus Burst Electrolyte Tablets offer a convenient, sugar-free way to replenish essential minerals and vitamins. Enjoy a great-tasting, low-calorie hydration solution perfect for active lifestyles.",B0D3FP8P6W
B0D3FP8P9W,"AquaCharge Berry Blast Electrolyte Power Tabs (3-Tube Set) | All-Natural, Keto-Friendly, 0g Sugar | 30 Servings",beverages,[],"[""Comes with (3) 10-tablet tubes of effervescent berry-flavored electrolyte tabs for on-the-go hydration."", ""Keto-Friendly & Sugar-Free: Perfect for ketogenic diets with 0g sugar, using natural sweeteners. Vegan, gluten-free, and soy-free."", ""Core Electrolytes: Provides a balanced mix of sodium, potassium, and magnesium to combat dehydration and cramps."", ""Antioxidant Boost: Infused with natural berry extracts for a flavorful and antioxidant-rich drink."", ""Compact & Convenient: Easy to carry for workouts, travel, or busy days, promoting healthy hydration habits. Proudly manufactured in the USA.""]",25.0,31.0,8.0,12.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,AquaCharge,AquaCharge Berry Blast Electrolyte Power Tabs provide a delicious and effective way to maintain optimal hydration and electrolyte balance. These sugar-free tabs are ideal for supporting workouts and daily well-being.,B0D3FP8P6W
B0CDEF789GHI,"Trace Minerals Drops - Electrolyte Concentrate for Hydration & Keto Support - Sodium, Magnesium, Potassium - Unflavored Liquid - 8 oz",beverages,[],"[""Pure Electrolyte Power: Unlock optimal hydration with our concentrated liquid electrolyte formula, sourced from natural mineral deposits."", ""Supports Ketogenic Lifestyles: Replenish essential minerals lost during keto diets and intermittent fasting, helping to combat fatigue and muscle cramps."", ""Rich Mineral Profile: Contains a balanced blend of sodium, magnesium, potassium, and over 72 naturally occurring trace minerals for comprehensive support."", ""Versatile & Unflavored: Easily add a few drops to water, juice, or your favorite beverage without altering the taste."", ""Convenient Liquid Form: A 8 oz bottle provides a long-lasting supply for daily replenishment.""]",45.0,60.0,2.0,3.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,PureVita Minerals,"PureVita Minerals Electrolyte Concentrate provides essential minerals like sodium, magnesium, and potassium to support hydration and keto diets. This unflavored liquid is easy to add to any drink for on-the-go replenishment.",B07DGKSF1P
B0GHI456JKL,"Hydrolyte Electrolyte Drops - All-Day Hydration & Energy - Gluten-Free, Sugar-Free - Keto & Paleo Friendly - Essential Minerals - Unflavored - 16 fl oz",beverages,[],"[""Sustained Hydration Formula: Hydrolyte Drops are designed to provide continuous hydration and support overall well-being with a potent electrolyte blend."", ""Ideal for Active Lifestyles: Perfect for athletes, fitness enthusiasts, and anyone needing to maintain optimal fluid balance during strenuous activity or hot weather."", ""Clean & Pure Ingredients: Our drops are gluten-free, sugar-free, and free from artificial colors or flavors, making them suitable for keto and paleo diets."", ""Comprehensive Mineral Support: Features a balanced mix of sodium, potassium, and magnesium to aid in muscle function and nerve signaling."", ""Large Value Size: The 16 fl oz bottle ensures you have plenty of electrolyte support for an extended period.""]",35.0,48.0,1.0,2.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,Vitality Boost,"Vitality Boost Hydrolyte Electrolyte Drops offer a sugar-free and gluten-free solution for all-day hydration, supporting keto and paleo lifestyles. This unflavored liquid is packed with essential minerals to boost energy and well-being.",B07DGKSF1P
B08P59Q7XW,"Nuun Sport Hydration Tablets, Electrolyte Drink Mix, Lemon-Lime Flavor, 4 Tubes (40 Servings)",snacks & sweets,[],"[""Fast-absorbing electrolyte tablet replenishes electrolytes lost in sweat, helping to prevent cramping and dehydration during intense activity."", ""Each tube contains 10 effervescent tablets, in a refreshing Lemon-Lime flavor. Total of 40 servings."", ""Designed for optimal hydration and performance, perfect for runners, cyclists, hikers, and gym-goers."", ""Low calorie (10 per serving) and contains a balanced blend of sodium, potassium, and magnesium for sustained energy."", ""Gluten-free, dairy-free, and vegan-friendly formula.""]",60.0,58.0,5.0,15.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,Nuun,"Nuun Sport Hydration Tablets are your go-to for effective electrolyte replenishment, providing essential minerals to support hydration and performance during any workout. Simply drop a tablet into your water bottle for a delicious and effective sports drink.",B0756QVFM5
B09J7R3X2H,"Liquid I.V. Hydration Multiplier Electrolyte Drink Mix, Tropical Flavor, 14 Stick Packets",snacks & sweets,[],"[""Utilizes the science of Cellular Transport Active (CTA) to deliver hydration more efficiently than water alone."", ""Contains a premium blend of electrolytes, including sodium, potassium, and glucose, for rapid rehydration."", ""Delivers 2-3 times the hydration of plain water, perfect for post-workout recovery or combating dehydration."", ""Refreshing Tropical flavor with no artificial sweeteners or colors."", ""Each packet is a single serving, designed for easy on-the-go use.""]",50.0,52.0,3.0,10.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,Liquid I.V.,Liquid I.V. Hydration Multiplier is a potent electrolyte drink mix designed to accelerate hydration and replenish essential minerals lost through sweat. Its innovative formula provides superior rehydration for athletes and active individuals alike.,B0756QVFM5
B0C1D2E3F4G,"Nuun Immunity Hydration Tablets, Citrus Orange, Supports Immune Health, 8 Tubes (80 Tablets)",beverages,[],"[""Packed with immune-boosting power: Each tablet delivers 1000mg of Vitamin C and 10mg of Zinc to support your body's natural defenses."", ""Electrolyte replenishment: Formulated with essential electrolytes like sodium, potassium, and magnesium to help rehydrate after workouts."", ""Low calorie, zero sugar: Enjoy refreshing hydration without the guilt, perfect for an active lifestyle."", ""Naturally flavored and colored: Delicious citrus orange taste derived from real fruit extracts."", ""Easy to use: Simply drop one tablet into 16.9 oz of water and enjoy the fizz.""]",15.0,22.0,5.0,10.0,239124011,Nuun,"Nuun Immunity Hydration Tablets in Citrus Orange flavor are designed to support your immune system and rehydrate your body. Each pack contains 80 tablets, providing a convenient way to get your daily dose of Vitamin C and Zinc.",B0BPN847GJ
B0F5G6H7I8J,"Hydrant Immune Boost Electrolyte Powder Mix, Lemon Zest, Supports Wellness, 10 Stick Packs (80 Servings)",beverages,[],"[""Comprehensive immune support: Fortified with a potent blend of Vitamin C, Vitamin D, and Zinc for a robust immune response."", ""Advanced electrolyte formula: Replenishes vital electrolytes lost through sweat, aiding in optimal hydration and performance."", ""Clean ingredients: No artificial sweeteners, colors, or flavors. Naturally flavored with a refreshing lemon zest."", ""Convenient powder sticks: Perfect for on-the-go hydration, just mix one stick pack with 16.9 oz of water."", ""Supports overall wellness: Beyond immunity, it helps maintain energy levels and aids in muscle function.""]",20.0,28.0,8.0,15.0,239124011,Hydrant,"Hydrant Immune Boost Electrolyte Powder Mix in Lemon Zest flavor offers a delicious and effective way to support your immune system and stay hydrated. This pack includes 10 stick packs, providing 80 servings of wellness-boosting hydration.",B0BPN847GJ
